GROUP 0,Haptypes,PrivHaps,SegSites,PairDiffs,HapDiver,NucltdDiv,TajimasD,F*,MismatDist,0 VS 1,PrivTo0,PrivTo1,PairDiffs,MeanDiv(Hs-bar),PoolDiv(Ht),Fst,0 VS 2,PrivTo0,PrivTo2,PairDiffs,MeanDiv(Hs-bar),PoolDiv(Ht),Fst,GROUP 1,Haptypes,PrivHaps,SegSites,PairDiffs,HapDiver,NucltdDiv,TajimasD,F*,MismatDist,1 VS 2,PrivTo1,PrivTo2,PairDiffs,MeanDiv(Hs-bar),PoolDiv(Ht),Fst,GROUP 2,Haptypes,PrivHaps,SegSites,PairDiffs,HapDiver,NucltdDiv,TajimasD,F*,MismatDist,COMBINED,Haptypes,PrivHaps,SegSites,PairDiffs,HapDiver,NucltdDiv,TajimasD,F*,MismatDist,MRCA,PRIORS,Growth Rate 0,Event Growth 0,Event Size 1,Abstract 0,Abstract 1
,500,500,207,51.1882,0.998,0.146252,2.0233,2.45216,{0 2 1 4 8 6 12 14 36 33 47 74 95 114 128 129 157 162 179 192 208 232 271 307 351 357 509 585 720 924 1264 1555 1905 2349 2815 3320 3773 4255 4550 4644 4746 4784 4568 4560 4298 4032 3754 3410 3008 2639 2315 1977 1657 1409 1147 934 718 536 361 283 188 135 126 118 180 243 363 586 861 1155 1535 1937 2316 2759 2882 3043 3184 2988 2861 2442 2071 1622 1242 881 626 400 250 160 96 44 18 8 4 1 1 1 },,500,31,48.7635,0.9824,0.991199,-0.000763515,,500,25,48.3698,0.979001,0.9895,-0.00232736,,31,31,152,46.4133,0.966797,0.132609,0.876685,0.744981,{1 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 2 1 1 3 2 2 4 2 7 6 7 8 9 11 24 16 21 16 20 18 18 23 24 16 20 10 8 11 8 10 9 2 5 4 2 2 1 2 0 1 0 0 0 0 0 0 1 0 4 3 0 5 8 5 9 6 9 19 7 15 8 8 12 4 3 5 2 1 1 },,30,24,45.78,0.963398,0.981074,-0.00688043,,25,25,146,45.7767,0.96,0.13079,0.729835,0.547308,{0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 1 4 1 3 3 2 7 8 5 14 13 13 14 19 18 10 9 7 14 6 5 13 10 9 5 7 5 1 2 0 0 0 0 1 0 0 0 0 0 2 1 5 1 0 1 6 5 6 4 8 4 4 6 4 2 2 2 1 0 0 1 0 1 },,555,555,207,50.6564,0.998192,0.144733,2.03732,0.971487,{2 2 2 10 15 15 25 39 56 53 79 100 121 145 153 163 202 207 241 240 254 288 349 403 477 524 695 822 1014 1316 1742 2194 2586 3202 3827 4439 4893 5479 5736 5880 5890 5884 5619 5549 5216 4876 4494 4085 3623 3173 2708 2314 1906 1621 1313 1052 795 590 395 311 209 154 150 165 229 322 470 757 1099 1489 1944 2402 2875 3418 3583 3696 3814 3641 3418 2902 2481 1914 1451 1031 712 456 289 179 109 47 18 11 4 1 1 1 },7930,,-0.0156759,-0.00281567,3.76357,90701.1,1328.53
,500,500,209,55.0714,0.998,0.157347,2.35183,1.23628,{0 0 2 1 3 12 14 27 41 66 103 131 137 122 184 207 185 224 263 289 330 362 499 562 705 793 845 1042 1116 1275 1373 1561 1702 1893 2080 2219 2142 2137 2090 1997 1628 1448 1209 946 849 617 482 364 310 328 413 608 818 1110 1452 1898 2394 2986 3568 4078 4610 5070 5519 5853 5823 6011 5621 5173 4739 4396 3818 3175 2527 1950 1422 1064 662 418 282 166 103 57 31 9 6 3 1 1 },,500,31,55.3621,0.9824,0.991199,-0.00162535,,500,25,52.6941,0.979001,0.9895,-0.00499681,,31,31,148,55.8327,0.966797,0.159522,1.98075,1.23403,{1 0 0 0 0 0 0 0 0 1 0 4 3 1 1 2 2 4 3 5 2 1 0 0 0 2 4 1 9 13 5 11 5 7 8 3 0 5 3 1 2 2 0 0 0 0 0 0 1 0 3 4 4 3 13 8 8 18 17 21 24 24 22 18 21 17 19 24 20 15 14 13 13 10 6 3 10 4 0 2 2 2 2 },,30,24,53.4438,0.963398,0.981074,0.00197876,,25,25,148,50.8433,0.96,0.145267,1.17959,0.194317,{0 0 0 0 0 0 0 0 0 0 2 0 1 2 1 1 0 0 0 2 1 3 4 0 1 1 2 1 3 5 6 5 3 6 6 8 5 7 5 5 7 1 1 0 4 3 2 1 1 2 3 2 5 9 8 4 9 13 8 7 16 19 15 13 16 7 11 8 5 3 4 3 2 1 0 1 },,555,555,210,54.8954,0.998192,0.156844,2.37901,1.29701,{2 0 4 3 15 23 28 48 64 100 139 168 181 175 260 296 268 311 358 436 464 495 630 751 865 997 1069 1311 1420 1623 1759 1980 2143 2382 2601 2728 2622 2569 2514 2371 1896 1697 1399 1094 970 702 551 418 389 432 550 793 1108 1474 1911 2451 3090 3849 4429 5141 5810 6403 6913 7284 7230 7367 6893 6302 5752 5354 4606 3779 3067 2368 1710 1263 836 538 348 220 131 80 46 15 9 3 1 1 },6694,,-0.0172041,-0.00282724,6.05684,57346.3,825.512
,499,499,215,54.63,0.997992,0.156086,2.163,-1.#IND,{1 1 1 1 3 5 11 23 45 65 75 104 135 140 148 161 178 159 175 194 199 204 253 281 258 305 340 374 428 446 567 711 712 870 908 911 1032 1036 1137 1223 1276 1366 1491 1556 1763 1947 2154 2422 2689 3135 3597 4085 4443 4790 5227 5528 5752 5671 5495 5225 4840 4310 3733 3311 2947 2467 2197 1995 1732 1646 1609 1455 1256 1138 1030 885 785 701 608 515 427 366 355 263 232 179 135 80 52 34 19 9 3 4 },,499,32,53.5863,0.983373,0.991685,-0.00731592,,499,25,53.5309,0.978997,0.989498,0.00699105,,32,32,162,53.3266,0.96875,0.152362,1.2442,0.21171,{0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 2 2 0 0 3 1 0 2 1 2 2 5 4 2 3 2 0 3 6 3 2 10 10 6 11 7 10 8 13 12 17 15 21 16 12 20 22 25 20 16 14 20 15 16 9 10 10 5 8 2 9 7 4 7 3 7 4 1 4 3 2 4 2 2 1 1 1 2 0 1 0 1 },,32,25,52.8387,0.964375,0.982188,0.00631687,,25,25,154,51.6833,0.96,0.147667,1.0614,0.928928,{0 1 0 0 1 0 1 0 0 0 1 0 0 0 2 0 1 1 1 1 1 1 0 4 0 2 3 4 0 4 2 1 2 1 3 3 4 1 0 6 4 3 3 2 3 3 1 4 5 7 7 11 12 19 17 18 18 15 10 17 8 7 8 3 2 3 3 4 2 7 3 4 2 2 3 3 2 1 2 },,556,556,216,54.4143,0.998198,0.155469,2.18669,-1.#IND,{1 2 1 4 8 13 29 38 64 89 113 131 160 167 187 204 222 215 231 272 275 278 323 370 362 424 442 484 583 617 769 903 931 1107 1131 1135 1301 1289 1406 1522 1615 1701 1852 1928 2166 2408 2674 2990 3378 3890 4553 5094 5581 6019 6601 6965 7198 7041 6764 6415 5886 5247 4522 4033 3526 2939 2630 2428 2140 2014 1961 1814 1561 1395 1260 1078 932 839 732 630 521 449 435 324 270 228 170 101 58 42 25 12 3 5 },7273,,-0.01686,-0.00179952,1.16926,63582.7,4276.21
,500,500,211,60.2779,0.998,0.172223,2.80119,4.89765,{0 1 3 3 2 10 12 22 43 45 50 93 106 129 145 125 145 162 185 192 219 230 235 262 352 361 408 479 645 810 991 1212 1477 1769 1992 2392 2560 2920 3033 3190 3235 3376 3161 3014 2738 2403 2071 1678 1384 1022 726 505 340 217 157 99 64 37 21 13 23 57 99 155 274 430 664 1004 1380 1932 2560 3246 3847 4495 5003 5257 5488 5423 5330 4784 4371 3806 3059 2521 1872 1465 1063 752 453 292 155 114 50 31 11 7 3 1 2 },,500,32,59.7433,0.983377,0.991687,-0.00469909,,500,25,58.4122,0.979001,0.9895,0.0100982,,32,32,158,59.7702,0.96875,0.170772,1.99905,1.17,{0 0 0 1 1 0 1 1 1 0 1 1 1 1 1 0 1 0 0 2 2 0 0 1 3 2 3 2 3 8 5 4 7 9 6 9 8 8 17 14 16 11 11 10 4 4 3 2 2 1 0 0 0 0 0 0 0 0 0 0 0 1 0 2 3 1 2 6 16 13 21 19 20 23 12 17 25 31 24 19 13 16 14 3 1 1 1 2 0 1 1 },,32,25,58.0112,0.964375,0.982188,0.00763364,,25,25,158,55.3667,0.96,0.15819,1.28411,0.694128,{0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 1 1 1 0 0 3 1 2 1 2 5 4 9 10 5 8 10 10 6 5 8 15 11 6 9 3 2 1 0 3 1 0 1 0 1 0 0 0 0 0 0 0 0 0 1 1 2 2 2 1 6 6 4 7 9 12 13 15 10 10 9 10 11 5 4 6 2 2 1 1 },,557,557,212,60.0492,0.998205,0.171569,2.82592,4.9195,{0 1 3 9 10 19 33 40 66 71 81 127 142 163 190 171 185 202 241 238 264 299 306 346 457 481 524 651 865 1099 1275 1603 1949 2272 2609 3099 3318 3681 3811 3983 4094 4113 3902 3588 3253 2838 2387 1898 1555 1148 805 563 373 243 171 111 72 41 27 18 28 76 127 225 365 562 877 1300 1806 2482 3279 4105 4863 5670 6258 6617 6866 6805 6576 5908 5319 4622 3690 2991 2270 1710 1230 857 526 328 176 129 57 34 11 11 3 1 2 },7601,,-0.0161996,-0.00307614,6.50898,77514.5,768.169
,499,499,216,62.7846,0.997992,0.179385,2.90386,9.49825,{1 0 1 1 4 15 24 20 57 62 73 82 90 114 125 138 129 141 160 173 182 213 251 277 323 361 418 493 527 578 654 707 818 897 939 1011 1047 1093 1189 1209 1189 1232 1224 1258 1298 1299 1339 1342 1344 1258 1313 1317 1304 1363 1314 1492 1683 2026 2441 3005 3549 4023 4380 4686 4823 4954 4638 4460 3985 3351 2933 2346 1889 1417 1105 788 495 386 333 394 550 729 1000 1388 1637 1962 2174 2234 2308 2121 1879 1688 1404 1091 842 672 479 341 231 162 101 79 34 27 17 10 13 2 1 0 1 },,499,30,64.0119,0.98142,0.990709,-0.00287102,,499,24,60.1404,0.977397,0.988698,0.0244668,,30,30,165,65.6069,0.964844,0.187448,2.29789,1.86874,{2 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 2 3 1 1 1 2 2 2 1 2 3 3 6 7 2 1 3 3 9 2 2 8 9 2 1 4 6 7 5 2 3 5 4 5 8 7 4 3 9 12 12 17 10 9 22 13 13 20 8 12 12 4 5 6 5 3 0 3 0 1 1 2 7 8 4 6 13 14 20 14 9 9 10 5 6 6 5 3 4 2 2 2 0 1 1 },,30,24,61.29,0.960822,0.980411,0.0197407,,24,24,148,54.5533,0.9568,0.155867,1.55531,0.866061,{1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 1 2 2 2 1 0 2 5 2 2 0 3 4 1 4 2 3 6 2 1 1 9 8 9 6 8 4 5 6 4 6 6 3 2 4 2 2 3 1 5 5 6 7 14 14 12 16 21 11 15 6 7 9 4 1 3 4 1 },,553,553,216,62.6833,0.998179,0.179095,2.96929,-1.#IND,{4 1 1 5 9 24 42 43 78 92 93 104 118 141 159 171 160 181 203 237 242 276 332 348 400 451 518 616 654 724 821 886 1002 1099 1152 1230 1266 1342 1409 1510 1467 1547 1625 1618 1645 1709 1710 1729 1723 1582 1648 1607 1591 1662 1600 1815 2041 2510 3047 3720 4404 5003 5436 5805 5926 6094 5743 5567 4980 4198 3628 2888 2353 1752 1375 985 627 467 396 471 630 872 1213 1679 1970 2392 2661 2741 2826 2637 2358 2068 1746 1375 1055 849 627 432 278 210 125 110 46 45 22 18 18 3 1 0 1 },13390,,-0.0170199,-0.00183623,1.29615,60604.9,3857.57
,500,500,209,54.7568,0.998,0.156448,2.32137,3.95953,{0 1 2 3 5 15 13 32 48 60 98 106 154 143 167 175 237 240 235 242 294 322 348 405 492 548 533 614 734 873 1020 1309 1390 1704 2002 2214 2379 2437 2504 2400 2370 2285 2215 2392 2503 2759 2995 3363 3609 3569 3645 3600 3281 3059 2558 2251 1774 1466 1085 899 650 515 388 346 380 448 671 942 1282 1629 2180 2679 3211 3494 3752 3802 3743 3393 3032 2533 2138 1669 1259 903 540 376 268 153 90 48 32 17 6 2 2 1 },,500,31,55.2851,0.9824,0.991199,0.00287137,,500,25,49.9213,0.979001,0.9895,0.0317076,,31,31,157,55.496,0.966797,0.15856,1.61725,1.00027,{1 0 0 1 0 1 1 1 0 2 0 0 1 0 1 0 0 1 0 1 0 0 3 1 3 1 1 2 4 1 1 5 10 8 4 0 9 10 5 5 7 10 10 14 16 14 13 18 12 17 21 11 9 11 9 3 5 3 2 0 0 0 3 2 2 0 1 4 8 11 17 12 12 22 24 16 27 12 5 15 7 3 2 0 1 0 0 0 1 },,31,25,51.89,0.963398,0.981699,0.0613223,,25,25,144,41.92,0.96,0.119771,0.393674,-0.0401407,{0 1 0 0 0 0 0 0 0 0 1 2 0 0 0 0 2 0 4 3 4 4 4 5 1 2 3 3 2 7 8 4 8 12 16 18 8 3 11 4 3 2 7 3 9 11 11 16 3 12 13 11 9 6 4 6 4 5 0 1 0 0 0 0 0 0 0 1 1 2 2 6 3 1 1 2 1 2 0 0 1 1 },,556,556,209,54.3837,0.998198,0.155382,2.35426,4.25943,{1 2 6 8 8 31 34 59 75 91 134 142 204 176 228 226 291 295 305 311 394 415 445 519 630 702 678 793 984 1122 1385 1729 1864 2249 2583 2787 2947 2966 3090 2873 2873 2750 2696 2987 3172 3638 3839 4336 4594 4662 4655 4451 4102 3742 3123 2690 2155 1730 1303 1019 742 579 436 387 417 522 765 1155 1568 2026 2671 3307 3968 4311 4677 4686 4614 4151 3674 3044 2599 1943 1482 1056 626 438 305 169 103 58 39 18 6 2 2 1 },6336,,-0.0177052,-0.00235113,3.4465,49341.6,1450.75
,499,499,195,53.9746,0.997992,0.154213,2.61614,1.00862,{1 3 14 26 63 128 274 432 664 889 1157 1404 1639 2032 2196 2461 2494 2561 2435 2148 1766 1427 1058 842 573 392 288 203 185 184 214 310 412 564 845 1191 1497 1844 2210 2378 2407 2356 2110 1759 1270 927 640 403 235 111 67 54 45 64 116 191 250 318 455 562 582 633 736 923 1059 1288 1606 1934 2519 3013 3677 4366 4691 4709 4704 4023 3536 2974 2405 1959 1701 1418 1436 1448 1516 1612 1608 1558 1422 1201 924 668 467 298 191 89 51 31 18 8 2 2 },,499,28,52.6962,0.979466,0.989732,-0.00640337,,499,24,53.1334,0.977397,0.988698,0.0170224,,28,28,124,52.0927,0.960938,0.148836,2.63002,1.53344,{4 1 3 0 8 3 11 15 12 8 8 7 0 1 4 3 2 4 4 5 1 3 0 0 0 0 0 0 0 4 4 5 9 5 5 3 7 15 5 14 4 7 6 2 2 0 0 0 0 0 0 0 0 0 0 0 4 1 2 1 0 0 0 4 5 12 14 16 16 34 26 16 20 17 16 9 8 4 3 5 4 4 5 4 11 9 2 9 3 4 4 },,27,23,51.3075,0.958868,0.978809,0.000379353,,24,24,129,50.4833,0.9568,0.144238,1.89166,1.17335,{1 1 2 2 0 7 5 1 7 5 3 4 1 4 6 7 8 7 4 2 2 0 2 1 2 2 4 2 1 0 4 1 0 2 4 9 4 5 2 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 5 1 0 2 0 1 1 8 3 5 5 8 9 8 19 13 10 14 7 6 7 5 7 3 1 4 3 4 3 4 2 2 },,550,550,196,53.7481,0.99816,0.153566,2.63615,0.394291,{7 12 28 61 127 244 452 664 932 1237 1593 1911 2204 2613 2754 2954 2863 2914 2728 2373 2001 1607 1203 969 666 460 344 268 256 300 389 549 726 934 1312 1714 2047 2482 2815 2978 2890 2743 2431 1998 1441 994 713 432 261 117 71 54 49 74 132 239 317 390 604 680 691 781 898 1144 1326 1687 2038 2461 3218 3875 4748 5623 5933 5906 5782 4961 4270 3556 2877 2379 2049 1770 1750 1818 1895 1991 1952 1858 1686 1473 1077 754 527 343 210 99 53 34 20 8 2 2 },7669,,-0.0273112,-0.000378596,3.19106,2764.83,1566.88
,499,499,214,63.6649,0.997992,0.1819,3.04148,9.71479,{1 1 4 2 2 17 14 28 40 74 86 118 114 130 151 146 149 152 163 170 174 209 261 279 348 418 490 594 728 740 859 871 999 1064 1128 1208 1298 1403 1488 1657 1655 1831 1789 1918 1962 1904 1810 1692 1534 1267 1091 924 625 485 388 282 211 180 201 285 412 602 872 1127 1450 1811 2120 2474 2899 3265 3670 4184 4325 4663 4990 5100 5199 5029 4986 4515 4099 3654 3270 2685 2167 1603 1232 892 652 411 255 141 85 55 25 11 6 2 },,499,32,62.6047,0.983373,0.991685,-0.00713257,,499,25,63.0301,0.978997,0.989498,-0.00717733,,32,32,159,62.4375,0.96875,0.178393,2.22069,1.48155,{0 1 0 0 0 1 0 0 0 0 1 2 2 1 1 0 0 2 0 3 3 0 4 2 4 7 4 3 1 1 7 6 5 2 4 9 5 1 7 5 4 7 6 6 6 1 9 5 1 2 1 3 2 0 1 1 0 0 1 0 2 2 1 3 8 7 11 10 17 14 17 15 22 20 22 24 20 21 14 12 18 16 13 17 11 4 2 2 0 0 0 1 },,32,25,62.0787,0.964375,0.982188,-0.0127258,,25,25,158,63.3,0.96,0.180857,2.03744,1.20264,{0 0 1 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 1 1 1 0 1 0 2 3 1 3 1 3 2 2 2 1 1 4 2 4 11 4 5 3 4 6 4 2 4 3 1 3 2 1 0 0 0 0 0 0 1 1 0 1 2 5 3 4 7 6 8 3 5 17 10 23 13 10 17 20 8 14 8 9 6 2 2 2 0 1 },,556,556,214,63.4913,0.998198,0.181404,3.10121,10.3614,{1 2 6 8 11 24 32 48 62 103 125 155 149 167 183 181 186 203 207 209 226 278 345 384 484 602 661 776 916 969 1101 1122 1251 1371 1408 1546 1599 1734 1869 2087 2055 2254 2237 2393 2420 2334 2208 2055 1865 1514 1279 1058 740 546 433 320 236 206 245 353 522 758 1085 1437 1854 2283 2628 3122 3524 4060 4535 5138 5365 5800 6236 6355 6435 6306 6242 5579 5144 4542 4017 3283 2687 1926 1475 1043 766 479 293 176 95 63 27 15 6 3 },10409,,-0.0174124,-0.00181212,1.40635,53872.6,3555.3
,500,500,212,65.5972,0.998,0.187421,3.28206,20.2443,{0 0 0 2 2 6 12 14 26 39 43 54 67 83 89 112 139 192 169 225 247 268 326 346 427 509 697 855 1055 1249 1520 1687 1933 2039 2261 2384 2383 2510 2363 2295 2196 1809 1691 1449 1151 966 752 579 485 342 244 212 153 126 152 206 273 387 527 683 812 940 1045 1077 1118 1104 1058 968 885 841 796 784 908 1043 1311 1577 1984 2538 3087 3642 4261 4795 5118 5552 5510 5323 4754 4271 3595 3032 2374 1761 1321 976 609 418 238 149 78 44 23 10 7 1 0 1 },,500,32,64.6334,0.983377,0.991687,0.00319888,,500,25,62.9043,0.979001,0.9895,0.0307195,,32,32,166,63.256,0.96875,0.180732,2.04327,1.72221,{0 0 1 0 1 1 0 0 1 1 1 0 2 1 3 3 1 5 1 0 1 0 2 2 1 2 2 3 5 2 7 10 5 11 13 17 10 9 5 4 8 5 7 4 1 2 3 0 0 0 0 0 0 0 0 1 5 2 2 5 5 6 8 2 3 4 4 4 1 1 4 3 2 6 6 9 11 6 14 18 28 19 19 26 27 16 20 15 9 11 4 2 4 1 },,32,25,62.4162,0.964375,0.982188,0.0418944,,25,25,164,56.3467,0.96,0.16099,1.18207,0.866253,{0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 2 0 0 1 3 3 4 2 8 7 9 8 8 15 7 9 13 7 5 11 5 4 5 2 3 2 2 2 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 6 4 4 9 9 12 8 11 9 15 14 8 7 7 9 4 3 4 3 0 0 1 },,557,557,212,65.2384,0.998205,0.186395,3.32607,45.2651,{0 0 1 4 9 11 21 28 47 60 71 66 105 125 135 165 200 259 240 296 338 362 453 489 618 692 972 1148 1431 1649 1995 2185 2461 2708 2871 3048 3025 3098 2879 2807 2644 2178 2022 1717 1366 1137 880 671 537 384 279 236 177 155 185 257 349 480 665 833 1015 1131 1287 1293 1333 1290 1247 1135 1011 943 929 903 1067 1275 1591 1965 2460 3154 3858 4576 5349 6075 6479 6926 6881 6611 5927 5334 4422 3678 2880 2119 1578 1126 709 459 273 159 84 45 23 12 8 1 0 1 },12518,,-0.015531,-0.00315345,5.98094,94730.9,835.988
,500,500,210,47.3742,0.998,0.135355,1.58505,-1.16691,{0 2 0 1 11 23 34 51 100 143 168 217 249 286 295 340 352 344 365 406 421 445 537 601 714 820 1054 1269 1574 1900 2335 2769 3299 3778 4225 4482 4783 4749 4749 4522 4029 3634 3138 2641 2100 1670 1287 1017 680 469 347 254 218 209 344 498 777 1051 1510 1955 2533 3170 3589 3956 4153 4371 4240 3914 3481 2953 2283 1754 1325 940 667 497 258 180 108 67 35 19 6 6 1 3 },,500,30,48.4732,0.981423,0.990711,0.0139498,,500,25,47.3188,0.979001,0.9895,0.000845632,,30,30,140,48.2198,0.964844,0.137771,1.47505,0.641352,{2 0 0 0 0 0 1 0 0 0 1 0 1 0 5 1 2 2 2 0 6 1 3 4 1 10 5 8 11 10 16 7 14 20 11 13 12 17 15 7 5 3 10 3 4 2 2 2 2 0 1 1 2 0 3 3 5 7 11 9 16 18 20 24 28 18 15 22 20 12 7 7 4 1 0 1 },,30,25,46.8263,0.962422,0.981211,-0.0186924,,25,25,131,47.1833,0.96,0.13481,1.42605,0.549666,{0 0 0 0 1 0 0 1 1 0 1 1 1 0 0 0 1 0 1 5 1 3 4 3 4 7 2 7 6 8 9 9 8 15 11 7 5 2 10 4 2 1 2 1 1 1 0 3 0 0 0 1 0 0 0 2 4 5 5 7 8 15 13 8 16 9 15 17 4 7 7 4 2 2 },,555,555,212,47.4828,0.998192,0.135665,1.61473,-1.78634,{2 2 3 3 22 43 60 83 141 191 232 274 304 333 356 401 432 424 461 503 546 574 683 791 956 1107 1415 1723 2118 2506 3030 3581 4122 4745 5219 5509 5798 5718 5653 5268 4712 4192 3620 2998 2426 1865 1416 1115 752 534 415 302 260 266 434 617 976 1354 1975 2529 3282 4102 4695 5163 5450 5609 5401 5036 4359 3709 2841 2163 1620 1168 799 586 295 211 125 70 36 20 6 6 1 3 },5045,,-0.0198,-0.0028528,13.7124,26320.2,364.634
,499,499,210,63.3794,0.997992,0.181084,3.12723,10.2374,{1 0 2 1 2 7 21 21 42 59 73 104 120 100 133 100 135 118 152 132 163 163 168 168 193 264 306 331 439 466 483 555 618 775 803 834 945 1035 1151 1152 1288 1345 1381 1404 1412 1474 1453 1435 1372 1312 1165 1075 890 744 666 536 489 395 479 586 837 1144 1592 2143 2774 3560 4394 5051 5892 6297 6750 6871 6782 6591 6055 5372 4703 3875 3034 2294 1812 1219 886 608 416 229 158 73 46 32 12 9 2 1 },,499,32,62.5292,0.983373,0.991685,-0.00108358,,499,25,62.0307,0.978997,0.989498,-0.010247,,32,32,165,61.8145,0.96875,0.176613,1.94416,1.08748,{0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 3 1 2 0 1 1 0 2 2 4 7 4 3 2 1 5 2 3 2 1 3 8 1 7 10 4 8 7 9 4 5 4 0 3 0 3 1 0 2 1 5 4 5 9 16 15 23 21 17 24 39 24 25 28 23 21 18 14 12 9 4 4 2 1 2 0 0 1 },,32,25,61.6563,0.964375,0.982188,-0.00369267,,25,25,158,61.9533,0.96,0.17701,1.90956,1.11273,{0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 2 2 2 4 1 4 4 1 1 0 1 2 1 3 5 0 5 5 1 5 5 1 1 1 2 2 1 1 1 0 2 0 1 0 0 0 4 7 6 10 14 8 12 19 21 22 18 25 13 13 12 7 5 4 2 1 3 },,556,556,211,63.166,0.998198,0.180474,3.15481,12.7971,{1 0 2 6 10 12 34 44 57 84 93 120 150 126 158 124 164 152 186 171 204 212 222 241 277 371 434 464 586 663 661 775 833 980 1002 1075 1181 1307 1403 1410 1579 1639 1692 1740 1760 1843 1773 1745 1705 1602 1377 1275 1091 875 790 633 569 471 563 749 1058 1434 1996 2733 3562 4524 5536 6366 7399 7956 8439 8607 8483 8154 7415 6573 5648 4671 3613 2772 2137 1442 1034 710 474 264 179 87 50 37 14 10 2 1 },8138,,-0.0170416,-0.00176125,1.16587,60210.7,4288.64
,497,497,216,64.9488,0.997976,0.185568,3.10674,12.2137,{3 2 1 0 1 9 12 21 26 49 59 76 93 95 104 128 129 127 142 172 218 254 300 341 421 480 532 650 692 792 898 957 1026 1115 1110 1198 1219 1176 1202 1320 1296 1407 1361 1343 1404 1454 1401 1423 1245 1158 1060 835 778 607 552 473 426 415 423 502 681 784 995 1221 1491 1762 2188 2656 2920 3311 3710 4034 4252 4524 4788 4747 4887 4732 4536 4321 3976 3639 3282 2884 2536 2092 1803 1462 1158 879 614 445 295 168 106 78 28 32 10 5 3 1 1 },,497,32,64.4754,0.983365,0.991681,0.00173488,,497,25,63.1657,0.978989,0.989494,0.0156405,,32,32,157,63.7782,0.96875,0.182224,2.42847,1.64768,{0 0 0 0 0 0 0 1 1 1 0 2 1 0 0 2 1 4 1 3 4 0 1 4 2 5 5 6 3 1 7 4 7 6 3 3 4 2 3 1 1 8 0 5 6 2 5 3 3 2 0 0 0 2 0 0 1 0 1 1 3 2 5 7 8 13 9 11 17 15 19 20 22 21 26 15 19 18 12 12 15 9 16 10 8 5 11 5 6 3 2 3 0 1 },,32,25,64.1325,0.964375,0.982188,0.0396064,,25,25,156,59.4067,0.96,0.169733,1.73972,1.27483,{0 0 0 0 1 1 1 0 0 0 0 0 0 2 0 1 3 0 1 0 2 3 2 2 2 1 1 5 3 5 4 6 4 6 7 6 5 6 5 4 5 4 8 4 2 3 2 0 1 0 1 0 0 1 2 2 0 0 1 2 2 1 0 2 2 4 2 2 4 2 5 5 9 3 6 5 7 13 8 8 13 15 9 10 9 6 6 4 5 3 0 3 },,554,554,216,64.7372,0.998185,0.184964,3.16367,14.1245,{3 2 1 1 5 21 24 44 38 69 79 104 119 127 133 168 191 187 226 262 326 378 423 503 579 661 734 856 939 1037 1187 1248 1358 1418 1417 1528 1557 1495 1514 1587 1598 1752 1657 1641 1712 1758 1699 1680 1463 1322 1197 954 859 692 625 542 490 477 543 615 839 979 1232 1535 1854 2215 2720 3285 3600 4054 4529 4933 5226 5575 5842 5816 5945 5831 5591 5330 4952 4575 4129 3601 3176 2652 2302 1861 1459 1139 789 561 360 211 133 87 42 40 10 5 4 1 1 },7885,,-0.0159715,-0.00242869,2.30151,83005.3,2172.49
